starttime	seconds	ctime	dtime	ttime	wait
Mon Oct 03 10:58:35 2016	1475485115	0	497	497	497
Mon Oct 03 10:58:26 2016	1475485106	0	498	498	497
Mon Oct 03 10:58:39 2016	1475485119	0	498	498	497
Mon Oct 03 10:58:24 2016	1475485104	0	499	499	498
Mon Oct 03 10:59:05 2016	1475485145	0	499	499	498
Mon Oct 03 10:58:22 2016	1475485102	0	499	499	499
Mon Oct 03 10:58:21 2016	1475485101	0	499	499	499
Mon Oct 03 10:58:42 2016	1475485122	0	499	499	499
Mon Oct 03 10:59:00 2016	1475485140	0	500	500	499
Mon Oct 03 10:58:18 2016	1475485098	0	500	500	499
Mon Oct 03 10:58:19 2016	1475485099	0	500	500	500
Mon Oct 03 10:58:27 2016	1475485107	0	500	500	500
Mon Oct 03 10:58:40 2016	1475485120	0	501	501	500
Mon Oct 03 10:58:34 2016	1475485114	0	501	501	500
Mon Oct 03 10:58:35 2016	1475485115	0	501	501	500
Mon Oct 03 10:58:59 2016	1475485139	0	501	501	501
Mon Oct 03 10:58:45 2016	1475485125	0	501	501	501
Mon Oct 03 10:59:05 2016	1475485145	0	501	501	501
Mon Oct 03 10:59:09 2016	1475485149	0	501	501	501
Mon Oct 03 10:58:46 2016	1475485126	0	502	502	501
Mon Oct 03 10:58:33 2016	1475485113	0	502	502	501
Mon Oct 03 10:58:46 2016	1475485126	0	502	502	501
Mon Oct 03 10:58:19 2016	1475485099	0	502	502	502
Mon Oct 03 10:58:26 2016	1475485106	0	502	502	502
Mon Oct 03 10:58:28 2016	1475485108	0	502	502	502
Mon Oct 03 10:58:25 2016	1475485105	0	502	503	502
Mon Oct 03 10:58:19 2016	1475485099	0	503	503	502
Mon Oct 03 10:58:25 2016	1475485105	0	503	503	503
Mon Oct 03 10:58:33 2016	1475485113	0	503	503	503
Mon Oct 03 10:58:42 2016	1475485122	0	503	503	503
Mon Oct 03 10:58:48 2016	1475485128	0	503	503	503
Mon Oct 03 10:58:56 2016	1475485136	0	504	504	503
Mon Oct 03 10:58:45 2016	1475485125	0	504	504	503
Mon Oct 03 10:58:35 2016	1475485115	0	504	504	503
Mon Oct 03 10:58:30 2016	1475485110	0	504	504	503
Mon Oct 03 10:58:47 2016	1475485127	0	504	504	504
Mon Oct 03 10:58:33 2016	1475485113	0	504	504	504
Mon Oct 03 10:58:33 2016	1475485113	0	505	505	504
Mon Oct 03 10:58:32 2016	1475485112	0	505	505	505
Mon Oct 03 10:58:27 2016	1475485107	0	506	506	505
Mon Oct 03 10:59:06 2016	1475485146	0	506	506	505
Mon Oct 03 10:58:59 2016	1475485139	0	506	506	505
Mon Oct 03 10:59:06 2016	1475485146	0	506	506	506
Mon Oct 03 10:58:39 2016	1475485119	0	507	507	506
Mon Oct 03 10:58:56 2016	1475485136	0	507	507	506
Mon Oct 03 10:58:57 2016	1475485137	0	507	507	506
Mon Oct 03 10:58:35 2016	1475485115	0	507	507	507
Mon Oct 03 10:58:32 2016	1475485112	0	507	507	507
Mon Oct 03 10:58:36 2016	1475485116	0	507	507	507
Mon Oct 03 10:58:13 2016	1475485093	0	508	508	507
Mon Oct 03 10:58:51 2016	1475485131	0	509	509	508
Mon Oct 03 10:58:25 2016	1475485105	0	509	509	508
Mon Oct 03 10:58:15 2016	1475485095	0	509	509	508
Mon Oct 03 10:59:00 2016	1475485140	0	509	509	508
Mon Oct 03 10:58:37 2016	1475485117	0	509	509	508
Mon Oct 03 10:58:38 2016	1475485118	0	509	509	508
Mon Oct 03 10:58:19 2016	1475485099	0	509	509	508
Mon Oct 03 10:58:49 2016	1475485129	0	509	509	509
Mon Oct 03 10:58:24 2016	1475485104	0	509	509	509
Mon Oct 03 10:58:29 2016	1475485109	0	509	509	509
Mon Oct 03 10:58:38 2016	1475485118	0	510	510	510
Mon Oct 03 10:59:06 2016	1475485146	0	510	510	510
Mon Oct 03 10:58:17 2016	1475485097	0	510	510	505
Mon Oct 03 10:58:42 2016	1475485122	0	511	511	511
Mon Oct 03 10:58:43 2016	1475485123	0	511	511	510
Mon Oct 03 10:58:17 2016	1475485097	0	511	511	511
Mon Oct 03 10:58:22 2016	1475485102	0	511	511	511
Mon Oct 03 10:58:12 2016	1475485092	0	511	511	511
Mon Oct 03 10:58:34 2016	1475485114	0	512	512	511
Mon Oct 03 10:58:49 2016	1475485129	0	512	512	511
Mon Oct 03 10:58:54 2016	1475485134	0	512	512	512
Mon Oct 03 10:58:40 2016	1475485120	0	513	513	512
Mon Oct 03 10:58:45 2016	1475485125	0	513	513	513
Mon Oct 03 10:58:35 2016	1475485115	0	513	513	513
Mon Oct 03 10:58:16 2016	1475485096	0	513	513	513
Mon Oct 03 10:58:39 2016	1475485119	0	513	513	513
Mon Oct 03 10:58:24 2016	1475485104	0	514	514	514
Mon Oct 03 10:58:43 2016	1475485123	0	514	514	513
Mon Oct 03 10:59:08 2016	1475485148	0	514	514	514
Mon Oct 03 10:58:13 2016	1475485093	0	515	515	514
Mon Oct 03 10:58:49 2016	1475485129	0	515	515	515
Mon Oct 03 10:58:29 2016	1475485109	0	515	515	515
Mon Oct 03 10:58:14 2016	1475485094	0	515	515	515
Mon Oct 03 10:58:14 2016	1475485094	0	515	515	515
Mon Oct 03 10:58:50 2016	1475485130	0	515	515	515
Mon Oct 03 10:58:47 2016	1475485127	0	515	515	515
Mon Oct 03 10:59:01 2016	1475485141	0	515	515	515
Mon Oct 03 10:58:37 2016	1475485117	0	516	516	516
Mon Oct 03 10:58:42 2016	1475485122	0	516	516	516
Mon Oct 03 10:58:42 2016	1475485122	0	516	516	516
Mon Oct 03 10:58:55 2016	1475485135	0	516	516	516
Mon Oct 03 10:58:14 2016	1475485094	0	517	517	516
Mon Oct 03 10:59:05 2016	1475485145	0	517	517	517
Mon Oct 03 10:58:26 2016	1475485106	0	518	518	518
Mon Oct 03 10:58:56 2016	1475485136	0	519	519	519
Mon Oct 03 10:58:39 2016	1475485119	0	519	519	519
Mon Oct 03 10:58:32 2016	1475485112	0	520	520	519
Mon Oct 03 10:58:22 2016	1475485102	0	520	520	519
Mon Oct 03 10:59:05 2016	1475485145	0	520	520	520
Mon Oct 03 10:58:55 2016	1475485135	0	521	521	520
Mon Oct 03 10:59:07 2016	1475485147	0	521	521	521
Mon Oct 03 10:58:57 2016	1475485137	0	521	521	521
Mon Oct 03 10:58:36 2016	1475485116	0	521	521	521
Mon Oct 03 10:58:47 2016	1475485127	0	521	521	521
Mon Oct 03 10:58:25 2016	1475485105	0	522	522	521
Mon Oct 03 10:59:05 2016	1475485145	0	522	522	522
Mon Oct 03 10:58:50 2016	1475485130	0	522	522	522
Mon Oct 03 10:58:43 2016	1475485123	0	522	522	522
Mon Oct 03 10:59:03 2016	1475485143	0	523	523	522
Mon Oct 03 10:59:02 2016	1475485142	0	523	523	523
Mon Oct 03 10:59:08 2016	1475485148	0	523	523	522
Mon Oct 03 10:58:36 2016	1475485116	0	523	523	523
Mon Oct 03 10:58:34 2016	1475485114	0	523	524	523
Mon Oct 03 10:58:39 2016	1475485119	0	524	524	523
Mon Oct 03 10:58:52 2016	1475485132	0	524	524	523
Mon Oct 03 10:58:53 2016	1475485133	0	524	524	523
Mon Oct 03 10:58:51 2016	1475485131	0	524	524	523
Mon Oct 03 10:58:25 2016	1475485105	0	524	524	523
Mon Oct 03 10:58:12 2016	1475485092	0	524	524	524
Mon Oct 03 10:58:57 2016	1475485137	0	524	524	524
Mon Oct 03 10:58:39 2016	1475485119	0	524	524	524
Mon Oct 03 10:58:53 2016	1475485133	0	524	524	524
Mon Oct 03 10:58:49 2016	1475485129	0	525	525	524
Mon Oct 03 10:58:44 2016	1475485124	0	525	525	524
Mon Oct 03 10:58:18 2016	1475485098	0	525	525	525
Mon Oct 03 10:58:44 2016	1475485124	0	526	526	525
Mon Oct 03 10:58:25 2016	1475485105	0	526	526	525
Mon Oct 03 10:58:25 2016	1475485105	0	526	526	525
Mon Oct 03 10:58:20 2016	1475485100	0	526	526	525
Mon Oct 03 10:58:47 2016	1475485127	0	526	526	526
Mon Oct 03 10:58:34 2016	1475485114	0	526	526	526
Mon Oct 03 10:58:53 2016	1475485133	0	526	526	526
Mon Oct 03 10:58:53 2016	1475485133	0	526	526	526
Mon Oct 03 10:58:38 2016	1475485118	0	526	527	526
Mon Oct 03 10:58:34 2016	1475485114	0	527	527	526
Mon Oct 03 10:58:48 2016	1475485128	0	527	527	527
Mon Oct 03 10:58:30 2016	1475485110	0	527	527	527
Mon Oct 03 10:58:30 2016	1475485110	0	527	527	527
Mon Oct 03 10:58:12 2016	1475485092	0	527	527	527
Mon Oct 03 10:58:46 2016	1475485126	0	527	527	527
Mon Oct 03 10:58:57 2016	1475485137	0	527	528	527
Mon Oct 03 10:58:27 2016	1475485107	0	528	528	527
Mon Oct 03 10:58:37 2016	1475485117	0	528	528	527
Mon Oct 03 10:58:39 2016	1475485119	0	528	528	528
Mon Oct 03 10:58:40 2016	1475485120	0	528	528	528
Mon Oct 03 10:58:21 2016	1475485101	0	528	528	528
Mon Oct 03 10:58:32 2016	1475485112	0	528	528	528
Mon Oct 03 10:58:15 2016	1475485095	0	529	529	529
Mon Oct 03 10:58:54 2016	1475485134	0	529	529	529
Mon Oct 03 10:58:22 2016	1475485102	0	530	530	530
Mon Oct 03 10:58:14 2016	1475485094	0	530	530	530
Mon Oct 03 10:59:00 2016	1475485140	0	530	530	529
Mon Oct 03 10:59:09 2016	1475485149	0	530	530	530
Mon Oct 03 10:59:03 2016	1475485143	0	531	531	531
Mon Oct 03 10:58:29 2016	1475485109	0	532	532	531
Mon Oct 03 10:58:33 2016	1475485113	0	532	532	531
Mon Oct 03 10:58:24 2016	1475485104	0	532	532	532
Mon Oct 03 10:59:00 2016	1475485140	0	532	532	532
Mon Oct 03 10:58:47 2016	1475485127	0	532	532	532
Mon Oct 03 10:58:57 2016	1475485137	0	533	533	532
Mon Oct 03 10:59:06 2016	1475485146	0	533	533	533
Mon Oct 03 10:59:08 2016	1475485148	0	533	533	533
Mon Oct 03 10:58:45 2016	1475485125	0	534	534	533
Mon Oct 03 10:58:21 2016	1475485101	0	534	534	534
Mon Oct 03 10:58:14 2016	1475485094	0	534	534	534
Mon Oct 03 10:58:32 2016	1475485112	0	534	534	534
Mon Oct 03 10:58:13 2016	1475485093	0	534	534	534
Mon Oct 03 10:58:28 2016	1475485108	0	535	535	535
Mon Oct 03 10:59:04 2016	1475485144	0	535	535	535
Mon Oct 03 10:58:56 2016	1475485136	0	535	535	535
Mon Oct 03 10:58:12 2016	1475485092	0	536	536	535
Mon Oct 03 10:58:27 2016	1475485107	0	536	536	536
Mon Oct 03 10:58:49 2016	1475485129	0	537	537	536
Mon Oct 03 10:59:05 2016	1475485145	0	537	537	536
Mon Oct 03 10:58:17 2016	1475485097	0	537	537	537
Mon Oct 03 10:58:22 2016	1475485102	0	537	537	537
Mon Oct 03 10:58:51 2016	1475485131	0	537	537	537
Mon Oct 03 10:58:24 2016	1475485104	0	538	538	538
Mon Oct 03 10:58:48 2016	1475485128	0	538	538	538
Mon Oct 03 10:59:08 2016	1475485148	0	538	538	538
Mon Oct 03 10:58:32 2016	1475485112	0	538	538	538
Mon Oct 03 10:58:30 2016	1475485110	0	538	538	538
Mon Oct 03 10:59:03 2016	1475485143	0	538	538	538
Mon Oct 03 10:58:51 2016	1475485131	0	539	539	538
Mon Oct 03 10:58:23 2016	1475485103	0	539	539	539
Mon Oct 03 10:58:29 2016	1475485109	0	539	539	539
Mon Oct 03 10:58:44 2016	1475485124	0	539	539	539
Mon Oct 03 10:58:50 2016	1475485130	0	539	539	539
Mon Oct 03 10:58:41 2016	1475485121	0	539	539	539
Mon Oct 03 10:58:47 2016	1475485127	0	539	539	539
Mon Oct 03 10:58:37 2016	1475485117	0	540	540	539
Mon Oct 03 10:58:33 2016	1475485113	0	540	540	540
Mon Oct 03 10:58:25 2016	1475485105	0	540	540	540
Mon Oct 03 10:58:48 2016	1475485128	0	541	541	541
Mon Oct 03 10:59:06 2016	1475485146	0	541	541	541
Mon Oct 03 10:58:52 2016	1475485132	0	541	541	541
Mon Oct 03 10:59:08 2016	1475485148	0	541	541	541
Mon Oct 03 10:58:34 2016	1475485114	0	541	541	541
Mon Oct 03 10:59:04 2016	1475485144	0	541	541	541
Mon Oct 03 10:58:38 2016	1475485118	0	542	542	541
