starttime	seconds	ctime	dtime	ttime	wait
Mon Oct 03 11:14:56 2016	1475486096	0	414	414	413
Mon Oct 03 11:14:48 2016	1475486088	0	414	414	413
Mon Oct 03 11:15:12 2016	1475486112	0	414	414	414
Mon Oct 03 11:15:21 2016	1475486121	0	414	414	414
Mon Oct 03 11:14:58 2016	1475486098	0	414	414	414
Mon Oct 03 11:14:52 2016	1475486092	0	415	415	414
Mon Oct 03 11:14:43 2016	1475486083	0	415	415	415
Mon Oct 03 11:14:42 2016	1475486082	0	415	415	415
Mon Oct 03 11:14:55 2016	1475486095	0	415	415	415
Mon Oct 03 11:14:55 2016	1475486095	0	415	415	415
Mon Oct 03 11:14:56 2016	1475486096	0	415	415	415
Mon Oct 03 11:14:39 2016	1475486079	0	416	416	416
Mon Oct 03 11:15:19 2016	1475486119	0	416	416	416
Mon Oct 03 11:15:00 2016	1475486100	0	417	417	416
Mon Oct 03 11:14:53 2016	1475486093	0	417	417	417
Mon Oct 03 11:15:03 2016	1475486103	0	417	417	416
Mon Oct 03 11:15:10 2016	1475486110	0	417	417	416
Mon Oct 03 11:15:08 2016	1475486108	0	417	417	417
Mon Oct 03 11:14:43 2016	1475486083	0	417	417	416
Mon Oct 03 11:14:47 2016	1475486087	0	417	417	417
Mon Oct 03 11:15:03 2016	1475486103	0	417	417	417
Mon Oct 03 11:15:03 2016	1475486103	0	418	418	417
Mon Oct 03 11:15:03 2016	1475486103	0	418	418	417
Mon Oct 03 11:14:58 2016	1475486098	0	418	418	418
Mon Oct 03 11:15:10 2016	1475486110	0	418	418	418
Mon Oct 03 11:15:01 2016	1475486101	0	418	418	418
Mon Oct 03 11:14:54 2016	1475486094	0	418	418	418
Mon Oct 03 11:14:59 2016	1475486099	0	418	419	418
Mon Oct 03 11:15:04 2016	1475486104	0	419	419	418
Mon Oct 03 11:14:49 2016	1475486089	0	419	419	418
Mon Oct 03 11:15:18 2016	1475486118	0	419	419	418
Mon Oct 03 11:14:58 2016	1475486098	0	419	419	419
Mon Oct 03 11:15:21 2016	1475486121	0	419	419	419
Mon Oct 03 11:14:49 2016	1475486089	0	420	420	419
Mon Oct 03 11:14:45 2016	1475486085	0	420	420	419
Mon Oct 03 11:14:56 2016	1475486096	0	420	420	419
Mon Oct 03 11:15:21 2016	1475486121	0	420	420	420
Mon Oct 03 11:14:47 2016	1475486087	0	420	420	420
Mon Oct 03 11:15:00 2016	1475486100	0	420	420	420
Mon Oct 03 11:15:00 2016	1475486100	0	420	420	420
Mon Oct 03 11:15:19 2016	1475486119	0	420	420	420
Mon Oct 03 11:15:02 2016	1475486102	0	420	420	420
Mon Oct 03 11:15:10 2016	1475486110	0	421	421	421
Mon Oct 03 11:14:45 2016	1475486085	0	422	422	421
Mon Oct 03 11:15:15 2016	1475486115	0	422	422	421
Mon Oct 03 11:14:57 2016	1475486097	0	422	422	422
Mon Oct 03 11:15:03 2016	1475486103	0	422	422	418
Mon Oct 03 11:15:12 2016	1475486112	0	423	423	422
Mon Oct 03 11:14:51 2016	1475486091	0	423	423	422
Mon Oct 03 11:14:51 2016	1475486091	0	423	423	422
Mon Oct 03 11:14:59 2016	1475486099	0	423	423	422
Mon Oct 03 11:15:09 2016	1475486109	0	423	423	422
Mon Oct 03 11:14:50 2016	1475486090	0	423	423	423
Mon Oct 03 11:15:09 2016	1475486109	0	423	423	423
Mon Oct 03 11:14:47 2016	1475486087	0	423	423	423
Mon Oct 03 11:14:45 2016	1475486085	0	423	423	423
Mon Oct 03 11:15:17 2016	1475486117	0	423	424	423
Mon Oct 03 11:15:13 2016	1475486113	0	423	424	423
Mon Oct 03 11:14:50 2016	1475486090	0	424	424	424
Mon Oct 03 11:14:52 2016	1475486092	0	424	424	424
Mon Oct 03 11:15:00 2016	1475486100	0	424	424	424
Mon Oct 03 11:15:07 2016	1475486107	0	425	425	424
Mon Oct 03 11:15:10 2016	1475486110	0	425	425	424
Mon Oct 03 11:15:09 2016	1475486109	0	425	425	425
Mon Oct 03 11:15:14 2016	1475486114	0	425	425	425
Mon Oct 03 11:14:58 2016	1475486098	0	425	425	425
Mon Oct 03 11:14:46 2016	1475486086	0	426	426	425
Mon Oct 03 11:14:59 2016	1475486099	0	426	426	425
Mon Oct 03 11:15:05 2016	1475486105	0	426	426	425
Mon Oct 03 11:14:56 2016	1475486096	0	426	426	426
Mon Oct 03 11:15:03 2016	1475486103	0	426	426	425
Mon Oct 03 11:14:56 2016	1475486096	0	426	426	426
Mon Oct 03 11:14:47 2016	1475486087	0	426	426	426
Mon Oct 03 11:14:47 2016	1475486087	0	426	426	426
Mon Oct 03 11:14:43 2016	1475486083	0	427	427	426
Mon Oct 03 11:15:04 2016	1475486104	0	427	427	426
Mon Oct 03 11:15:08 2016	1475486108	0	427	427	426
Mon Oct 03 11:14:51 2016	1475486091	0	427	427	427
Mon Oct 03 11:15:01 2016	1475486101	0	427	427	427
Mon Oct 03 11:14:57 2016	1475486097	0	427	427	427
Mon Oct 03 11:15:05 2016	1475486105	0	427	427	427
Mon Oct 03 11:15:12 2016	1475486112	0	427	427	427
Mon Oct 03 11:15:19 2016	1475486119	0	427	427	427
Mon Oct 03 11:15:09 2016	1475486109	0	427	427	427
Mon Oct 03 11:14:40 2016	1475486080	0	428	428	428
Mon Oct 03 11:14:54 2016	1475486094	0	428	428	428
Mon Oct 03 11:15:09 2016	1475486109	0	428	428	428
Mon Oct 03 11:15:15 2016	1475486115	0	428	428	428
Mon Oct 03 11:14:52 2016	1475486092	0	429	429	428
Mon Oct 03 11:15:06 2016	1475486106	0	429	429	429
Mon Oct 03 11:15:21 2016	1475486121	0	429	429	429
Mon Oct 03 11:14:43 2016	1475486083	0	429	429	429
Mon Oct 03 11:15:13 2016	1475486113	0	429	429	429
Mon Oct 03 11:15:01 2016	1475486101	0	429	429	429
Mon Oct 03 11:14:48 2016	1475486088	0	430	430	429
Mon Oct 03 11:15:02 2016	1475486102	0	431	431	431
Mon Oct 03 11:15:13 2016	1475486113	0	431	431	431
Mon Oct 03 11:14:55 2016	1475486095	0	432	432	431
Mon Oct 03 11:14:46 2016	1475486086	0	432	432	431
Mon Oct 03 11:14:59 2016	1475486099	0	432	432	431
Mon Oct 03 11:14:52 2016	1475486092	0	432	432	432
Mon Oct 03 11:15:06 2016	1475486106	0	432	432	432
Mon Oct 03 11:15:15 2016	1475486115	0	432	432	432
Mon Oct 03 11:15:05 2016	1475486105	0	432	432	432
Mon Oct 03 11:14:59 2016	1475486099	0	432	432	432
Mon Oct 03 11:15:13 2016	1475486113	0	432	432	432
Mon Oct 03 11:14:54 2016	1475486094	0	433	433	429
