starttime	seconds	ctime	dtime	ttime	wait
Mon Oct 03 10:56:54 2016	1475485014	0	766	766	766
Mon Oct 03 10:56:37 2016	1475484997	0	766	766	766
Mon Oct 03 10:56:46 2016	1475485006	0	772	772	772
Mon Oct 03 10:56:16 2016	1475484976	0	773	773	773
Mon Oct 03 10:56:01 2016	1475484961	0	775	775	775
Mon Oct 03 10:56:36 2016	1475484996	0	775	776	775
Mon Oct 03 10:56:33 2016	1475484993	0	776	776	776
Mon Oct 03 10:56:51 2016	1475485011	0	780	780	780
Mon Oct 03 10:56:00 2016	1475484960	0	781	781	781
Mon Oct 03 10:56:01 2016	1475484961	0	783	783	782
Mon Oct 03 10:57:01 2016	1475485021	0	784	784	784
Mon Oct 03 10:56:19 2016	1475484979	0	785	785	785
Mon Oct 03 10:56:32 2016	1475484992	0	786	786	785
Mon Oct 03 10:56:22 2016	1475484982	0	786	786	785
Mon Oct 03 10:56:53 2016	1475485013	0	788	788	787
Mon Oct 03 10:56:44 2016	1475485004	0	792	792	792
Mon Oct 03 10:56:57 2016	1475485017	0	793	793	793
Mon Oct 03 10:56:42 2016	1475485002	0	794	794	794
Mon Oct 03 10:56:43 2016	1475485003	0	794	794	794
Mon Oct 03 10:56:29 2016	1475484989	0	795	795	794
Mon Oct 03 10:57:09 2016	1475485029	0	799	799	798
Mon Oct 03 10:57:07 2016	1475485027	0	800	800	799
Mon Oct 03 10:56:16 2016	1475484976	0	800	800	800
Mon Oct 03 10:56:06 2016	1475484966	0	801	801	800
Mon Oct 03 10:55:57 2016	1475484957	0	802	802	802
Mon Oct 03 10:56:54 2016	1475485014	0	805	805	804
Mon Oct 03 10:56:30 2016	1475484990	0	806	806	806
Mon Oct 03 10:56:17 2016	1475484977	0	807	807	807
Mon Oct 03 10:57:00 2016	1475485020	0	810	810	809
Mon Oct 03 10:56:42 2016	1475485002	0	810	810	810
Mon Oct 03 10:56:11 2016	1475484971	0	813	813	813
Mon Oct 03 10:56:46 2016	1475485006	0	815	815	815
Mon Oct 03 10:56:16 2016	1475484976	0	815	815	814
Mon Oct 03 10:56:56 2016	1475485016	0	817	817	817
Mon Oct 03 10:56:38 2016	1475484998	0	817	817	817
Mon Oct 03 10:55:56 2016	1475484956	0	817	817	817
Mon Oct 03 10:57:06 2016	1475485026	0	818	818	818
Mon Oct 03 10:56:08 2016	1475484968	0	819	819	819
Mon Oct 03 10:56:07 2016	1475484967	0	821	821	820
Mon Oct 03 10:56:21 2016	1475484981	0	822	822	822
Mon Oct 03 10:56:05 2016	1475484965	0	823	823	823
Mon Oct 03 10:56:18 2016	1475484978	0	825	825	825
Mon Oct 03 10:56:14 2016	1475484974	0	825	825	825
Mon Oct 03 10:56:41 2016	1475485001	0	826	826	826
Mon Oct 03 10:57:08 2016	1475485028	0	827	827	827
Mon Oct 03 10:56:15 2016	1475484975	0	828	828	828
Mon Oct 03 10:56:00 2016	1475484960	0	828	828	828
Mon Oct 03 10:57:03 2016	1475485023	0	829	829	829
Mon Oct 03 10:56:22 2016	1475484982	0	830	830	830
Mon Oct 03 10:56:26 2016	1475484986	0	832	832	832
Mon Oct 03 10:56:53 2016	1475485013	0	832	832	832
Mon Oct 03 10:56:22 2016	1475484982	0	833	833	832
Mon Oct 03 10:56:10 2016	1475484970	0	833	833	832
Mon Oct 03 10:56:33 2016	1475484993	0	834	834	834
Mon Oct 03 10:57:03 2016	1475485023	0	837	837	837
Mon Oct 03 10:56:52 2016	1475485012	0	840	840	839
Mon Oct 03 10:56:59 2016	1475485019	0	841	841	841
Mon Oct 03 10:56:30 2016	1475484990	0	842	842	842
Mon Oct 03 10:56:46 2016	1475485006	0	842	843	842
Mon Oct 03 10:56:58 2016	1475485018	0	845	845	844
Mon Oct 03 10:56:38 2016	1475484998	0	845	845	845
Mon Oct 03 10:56:55 2016	1475485015	0	846	846	845
Mon Oct 03 10:55:57 2016	1475484957	0	847	847	847
Mon Oct 03 10:55:59 2016	1475484959	0	847	847	847
Mon Oct 03 10:56:03 2016	1475484963	0	849	849	849
Mon Oct 03 10:57:05 2016	1475485025	0	852	852	851
Mon Oct 03 10:56:44 2016	1475485004	0	852	852	851
Mon Oct 03 10:55:58 2016	1475484958	0	853	853	853
Mon Oct 03 10:56:46 2016	1475485006	0	854	854	854
Mon Oct 03 10:56:05 2016	1475484965	0	855	855	854
Mon Oct 03 10:57:07 2016	1475485027	0	857	857	856
Mon Oct 03 10:56:53 2016	1475485013	0	858	858	858
Mon Oct 03 10:56:11 2016	1475484971	0	859	859	859
Mon Oct 03 10:56:23 2016	1475484983	0	861	861	861
Mon Oct 03 10:56:09 2016	1475484969	0	863	863	863
Mon Oct 03 10:57:05 2016	1475485025	0	864	864	864
Mon Oct 03 10:56:09 2016	1475484969	0	869	869	869
Mon Oct 03 10:57:07 2016	1475485027	0	874	874	874
Mon Oct 03 10:56:40 2016	1475485000	0	875	875	875
Mon Oct 03 10:56:13 2016	1475484973	0	875	875	875
Mon Oct 03 10:56:04 2016	1475484964	0	876	876	875
Mon Oct 03 10:56:33 2016	1475484993	0	877	877	877
Mon Oct 03 10:56:20 2016	1475484980	0	878	878	878
Mon Oct 03 10:56:48 2016	1475485008	0	879	879	878
Mon Oct 03 10:55:58 2016	1475484958	0	880	880	880
Mon Oct 03 10:55:57 2016	1475484957	0	880	880	880
Mon Oct 03 10:56:27 2016	1475484987	0	881	881	880
Mon Oct 03 10:56:38 2016	1475484998	0	881	881	880
Mon Oct 03 10:55:57 2016	1475484957	0	881	881	881
Mon Oct 03 10:56:03 2016	1475484963	0	883	883	883
Mon Oct 03 10:56:00 2016	1475484960	0	885	885	885
Mon Oct 03 10:56:49 2016	1475485009	0	888	888	888
Mon Oct 03 10:56:50 2016	1475485010	0	890	890	890
Mon Oct 03 10:56:24 2016	1475484984	0	890	890	889
Mon Oct 03 10:56:26 2016	1475484986	0	891	891	891
Mon Oct 03 10:56:14 2016	1475484974	0	891	891	891
Mon Oct 03 10:55:56 2016	1475484956	0	892	892	892
Mon Oct 03 10:56:49 2016	1475485009	0	892	893	892
Mon Oct 03 10:56:30 2016	1475484990	0	894	894	894
Mon Oct 03 10:56:30 2016	1475484990	0	899	899	898
Mon Oct 03 10:56:38 2016	1475484998	0	899	899	899
Mon Oct 03 10:56:29 2016	1475484989	0	902	902	902
Mon Oct 03 10:56:59 2016	1475485019	0	905	905	905
Mon Oct 03 10:56:04 2016	1475484964	0	905	906	905
Mon Oct 03 10:56:11 2016	1475484971	0	907	907	906
Mon Oct 03 10:56:13 2016	1475484973	0	912	912	912
Mon Oct 03 10:56:25 2016	1475484985	0	912	912	912
Mon Oct 03 10:56:31 2016	1475484991	0	913	913	913
Mon Oct 03 10:56:03 2016	1475484963	0	915	915	914
Mon Oct 03 10:56:47 2016	1475485007	0	916	916	916
Mon Oct 03 10:56:57 2016	1475485017	0	919	919	919
Mon Oct 03 10:56:04 2016	1475484964	0	920	920	919
Mon Oct 03 10:56:47 2016	1475485007	0	924	924	924
Mon Oct 03 10:56:20 2016	1475484980	0	925	925	925
